record_id,stadium_code,stadium_name,home_team,store_facility,zone_location,floor,side,in_stadium_flag,evidence_type,evidence_subtype,source,source_url,verified_at,status,notes,content
SC_FOOD_DAEJEON_004,DAEJEON,대전 한화생명 볼파크,HANWHA,바로그집,1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 바로그집 / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_005,DAEJEON,대전 한화생명 볼파크,HANWHA,반올림피자,1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 반올림피자 / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_006,DAEJEON,대전 한화생명 볼파크,HANWHA,북촌손만두,1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 북촌손만두 / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_007,DAEJEON,대전 한화생명 볼파크,HANWHA,선비꼬마김밥,1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 선비꼬마김밥 / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_008,DAEJEON,대전 한화생명 볼파크,HANWHA,완미족발,1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 완미족발 / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_009,DAEJEON,대전 한화생명 볼파크,HANWHA,브루어리/오수리,1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 브루어리/오수리 / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_010,DAEJEON,대전 한화생명 볼파크,HANWHA,자담치킨,1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 자담치킨 / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_011,DAEJEON,대전 한화생명 볼파크,HANWHA,BBQ(101구역),1루 (1층),1층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: BBQ(101구역) / zone_location: 1루 (1층) / floor: 1층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_012,DAEJEON,대전 한화생명 볼파크,HANWHA,BBQ치킨,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: BBQ치킨 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_013,DAEJEON,대전 한화생명 볼파크,HANWHA,공차,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 공차 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_014,DAEJEON,대전 한화생명 볼파크,HANWHA,GS25 편의점,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: GS25 편의점 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_015,DAEJEON,대전 한화생명 볼파크,HANWHA,반올림피자,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 반올림피자 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_016,DAEJEON,대전 한화생명 볼파크,HANWHA,완미족발,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 완미족발 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_017,DAEJEON,대전 한화생명 볼파크,HANWHA,은구비커피,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 은구비커피 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_018,DAEJEON,대전 한화생명 볼파크,HANWHA,이글스 브루어리,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 이글스 브루어리 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_019,DAEJEON,대전 한화생명 볼파크,HANWHA,이닝스,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 이닝스 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_020,DAEJEON,대전 한화생명 볼파크,HANWHA,자담치킨,중앙 (1층),1층,중앙,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%a4%91%ec%95%99-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 자담치킨 / zone_location: 중앙 (1층) / floor: 1층 / side: 중앙 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_021,DAEJEON,대전 한화생명 볼파크,HANWHA,GS25 편의점,3루 (1층),1층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: GS25 편의점 / zone_location: 3루 (1층) / floor: 1층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_022,DAEJEON,대전 한화생명 볼파크,HANWHA,구르닭치킨,3루 (1층),1층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 구르닭치킨 / zone_location: 3루 (1층) / floor: 1층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_023,DAEJEON,대전 한화생명 볼파크,HANWHA,농심가락,3루 (1층),1층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 농심가락 / zone_location: 3루 (1층) / floor: 1층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_024,DAEJEON,대전 한화생명 볼파크,HANWHA,마성떡볶이,3루 (1층),1층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 마성떡볶이 / zone_location: 3루 (1층) / floor: 1층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_025,DAEJEON,대전 한화생명 볼파크,HANWHA,브뤼셀프라이,3루 (1층),1층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 브뤼셀프라이 / zone_location: 3루 (1층) / floor: 1층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_026,DAEJEON,대전 한화생명 볼파크,HANWHA,요아정,3루 (1층),1층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 요아정 / zone_location: 3루 (1층) / floor: 1층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_027,DAEJEON,대전 한화생명 볼파크,HANWHA,자담치킨,3루 (1층),1층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-1%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 자담치킨 / zone_location: 3루 (1층) / floor: 1층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_028,DAEJEON,대전 한화생명 볼파크,HANWHA,BBQ치킨,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-2%ec%b8%b5-1%eb%a3%a8/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: BBQ치킨 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_029,DAEJEON,대전 한화생명 볼파크,HANWHA,EST 1985,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-2%ec%b8%b5-1%eb%a3%a8/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: EST 1985 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_030,DAEJEON,대전 한화생명 볼파크,HANWHA,EXPRESS,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-2%ec%b8%b5-1%eb%a3%a8/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: EXPRESS / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_031,DAEJEON,대전 한화생명 볼파크,HANWHA,GS25 편의점,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-2%ec%b8%b5-1%eb%a3%a8/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: GS25 편의점 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_032,DAEJEON,대전 한화생명 볼파크,HANWHA,더본베이커리,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-2%ec%b8%b5-1%eb%a3%a8/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 더본베이커리 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEJEON_033,DAEJEON,대전 한화생명 볼파크,HANWHA,자담치킨,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%8c%80%ec%a0%84%ed%95%9c%ed%99%94%ec%83%9d%eb%aa%85%eb%b3%bc%ed%8c%8c%ed%81%ac-%eb%a8%b9%ea%b1%b0%eb%a6%ac-2%ec%b8%b5-1%eb%a3%a8/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 자담치킨 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
