record_id,stadium_code,stadium_name,home_team,store_facility,floor,zone_location,map_label,menu_category_official,location_qty,operating_hours_official,evidence_type,evidence_subtype,source_id,source_url,verified_at,status,notes,content
F198,GWANGJU,광주-기아 챔피언스필드,KIA,원샷치킨,3층,3루,,치킨,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 원샷치킨 / floor: 3층 / zone_location: 3루 / menu_category_official: 치킨 / location_qty: 1
F199,GWANGJU,광주-기아 챔피언스필드,KIA,프랭크버거,,3루 클럽라운지,,햄버거,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 프랭크버거 / zone_location: 3루 클럽라운지 / menu_category_official: 햄버거 / location_qty: 1
F200,GWANGJU,광주-기아 챔피언스필드,KIA,프랭크버거,3층,1루,,햄버거,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 프랭크버거 / floor: 3층 / zone_location: 1루 / menu_category_official: 햄버거 / location_qty: 1
F201,GWANGJU,광주-기아 챔피언스필드,KIA,요아정,3층,3루,,요거트 아이스크림,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 요아정 / floor: 3층 / zone_location: 3루 / menu_category_official: 요거트 아이스크림 / location_qty: 1
F202,GWANGJU,광주-기아 챔피언스필드,KIA,XOXO핫도그,3층,1루,,핫도그,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: XOXO핫도그 / floor: 3층 / zone_location: 1루 / menu_category_official: 핫도그 / location_qty: 1
F203,GWANGJU,광주-기아 챔피언스필드,KIA,XOXO핫도그,,1루 클럽라운지,,핫도그,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: XOXO핫도그 / zone_location: 1루 클럽라운지 / menu_category_official: 핫도그 / location_qty: 1
F204,GWANGJU,광주-기아 챔피언스필드,KIA,파파존스,3층,1루,,피자,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 파파존스 / floor: 3층 / zone_location: 1루 / menu_category_official: 피자 / location_qty: 1
F205,GWANGJU,광주-기아 챔피언스필드,KIA,파파존스,5층,3루,,피자,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 파파존스 / floor: 5층 / zone_location: 3루 / menu_category_official: 피자 / location_qty: 1
F206,GWANGJU,광주-기아 챔피언스필드,KIA,자문밖,,1루 클럽라운지,,한식,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 자문밖 / zone_location: 1루 클럽라운지 / menu_category_official: 한식 / location_qty: 1
F207,GWANGJU,광주-기아 챔피언스필드,KIA,자문밖,,3루 클럽라운지,,한식,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 자문밖 / zone_location: 3루 클럽라운지 / menu_category_official: 한식 / location_qty: 1
F208,GWANGJU,광주-기아 챔피언스필드,KIA,스트릿츄러스,3층,1루,,츄러스,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 스트릿츄러스 / floor: 3층 / zone_location: 1루 / menu_category_official: 츄러스 / location_qty: 1
F209,GWANGJU,광주-기아 챔피언스필드,KIA,스트릿츄러스,3층,3루,,츄러스,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 스트릿츄러스 / floor: 3층 / zone_location: 3루 / menu_category_official: 츄러스 / location_qty: 1
F210,GWANGJU,광주-기아 챔피언스필드,KIA,갑타떡볶이,3층,1루,,떡볶이,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 갑타떡볶이 / floor: 3층 / zone_location: 1루 / menu_category_official: 떡볶이 / location_qty: 1
F211,GWANGJU,광주-기아 챔피언스필드,KIA,갑타떡볶이,3층,3루,,떡볶이,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 갑타떡볶이 / floor: 3층 / zone_location: 3루 / menu_category_official: 떡볶이 / location_qty: 1
F212,GWANGJU,광주-기아 챔피언스필드,KIA,갑타떡볶이,5층,3루,,떡볶이,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 갑타떡볶이 / floor: 5층 / zone_location: 3루 / menu_category_official: 떡볶이 / location_qty: 1
F213,GWANGJU,광주-기아 챔피언스필드,KIA,스테이션,3층,1루,,크림새우,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 스테이션 / floor: 3층 / zone_location: 1루 / menu_category_official: 크림새우 / location_qty: 1
F214,GWANGJU,광주-기아 챔피언스필드,KIA,타코잇,,1루 클럽라운지,,타코,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 타코잇 / zone_location: 1루 클럽라운지 / menu_category_official: 타코 / location_qty: 1
F215,GWANGJU,광주-기아 챔피언스필드,KIA,타코잇,3층,3루,,타코,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 타코잇 / floor: 3층 / zone_location: 3루 / menu_category_official: 타코 / location_qty: 1
F216,GWANGJU,광주-기아 챔피언스필드,KIA,보영만두,3층,클럽라운지,,만두,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 보영만두 / floor: 3층 / zone_location: 클럽라운지 / menu_category_official: 만두 / location_qty: 1
F217,GWANGJU,광주-기아 챔피언스필드,KIA,보영만두,3층,3루,,만두,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S07,https://tigers.co.kr/tigers/champions-field/facility-guide,2026-09-04,CONFIRMED,,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주-기아 챔피언스필드 / home_team: KIA / store_facility: 보영만두 / floor: 3층 / zone_location: 3루 / menu_category_official: 만두 / location_qty: 1
F218,SAJIK,사직야구장,LOTTE,스탠브루,1층(외부),,안내도 1번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 스탠브루 / floor: 1층(외부) / map_label: 안내도 1번 / location_qty: 1
F219,SAJIK,사직야구장,LOTTE,세븐일레븐,1층(외부),,안내도 2번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 세븐일레븐 / floor: 1층(외부) / map_label: 안내도 2번 / location_qty: 1
F220,SAJIK,사직야구장,LOTTE,땅땅치킨,1층(외부),,안내도 3번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 땅땅치킨 / floor: 1층(외부) / map_label: 안내도 3번 / location_qty: 1
F221,SAJIK,사직야구장,LOTTE,세븐일레븐,2층,,안내도 4번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 세븐일레븐 / floor: 2층 / map_label: 안내도 4번 / location_qty: 1
F222,SAJIK,사직야구장,LOTTE,동래라거,2층,,안내도 5번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 동래라거 / floor: 2층 / map_label: 안내도 5번 / location_qty: 1
F223,SAJIK,사직야구장,LOTTE,밀락당,2층,,안내도 6번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 밀락당 / floor: 2층 / map_label: 안내도 6번 / location_qty: 1
F224,SAJIK,사직야구장,LOTTE,가온밀면,2층,,안내도 7번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 가온밀면 / floor: 2층 / map_label: 안내도 7번 / location_qty: 1
F225,SAJIK,사직야구장,LOTTE,반할크림새우,2층,,안내도 8번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 반할크림새우 / floor: 2층 / map_label: 안내도 8번 / location_qty: 1
F226,SAJIK,사직야구장,LOTTE,파파존스,2층,,안내도 9번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 파파존스 / floor: 2층 / map_label: 안내도 9번 / location_qty: 1
F227,SAJIK,사직야구장,LOTTE,크리스피크림,2층,,안내도 10번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 크리스피크림 / floor: 2층 / map_label: 안내도 10번 / location_qty: 1
F228,SAJIK,사직야구장,LOTTE,남도포차,2층,,안내도 11번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 남도포차 / floor: 2층 / map_label: 안내도 11번 / location_qty: 1
F229,SAJIK,사직야구장,LOTTE,땅땅치킨,2층,,안내도 12번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 땅땅치킨 / floor: 2층 / map_label: 안내도 12번 / location_qty: 1
F230,SAJIK,사직야구장,LOTTE,세븐일레븐,2층,,안내도 13번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 세븐일레븐 / floor: 2층 / map_label: 안내도 13번 / location_qty: 1
F231,SAJIK,사직야구장,LOTTE,상하이마라꼬치,2층,,안내도 14번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 상하이마라꼬치 / floor: 2층 / map_label: 안내도 14번 / location_qty: 1
F232,SAJIK,사직야구장,LOTTE,코카모메,2층,,안내도 15번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 코카모메 / floor: 2층 / map_label: 안내도 15번 / location_qty: 1
F233,SAJIK,사직야구장,LOTTE,보영만두,2층,,안내도 16번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 보영만두 / floor: 2층 / map_label: 안내도 16번 / location_qty: 1
F234,SAJIK,사직야구장,LOTTE,반할크림새우,2층,,안내도 17번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 반할크림새우 / floor: 2층 / map_label: 안내도 17번 / location_qty: 1
F235,SAJIK,사직야구장,LOTTE,보영만두,2층,,안내도 18번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 보영만두 / floor: 2층 / map_label: 안내도 18번 / location_qty: 1
F236,SAJIK,사직야구장,LOTTE,계란빵클럽,2층,,안내도 19번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 계란빵클럽 / floor: 2층 / map_label: 안내도 19번 / location_qty: 1
F237,SAJIK,사직야구장,LOTTE,다리집,2층,,안내도 20번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 다리집 / floor: 2층 / map_label: 안내도 20번 / location_qty: 1
F238,SAJIK,사직야구장,LOTTE,세븐일레븐,2층,,안내도 21번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 세븐일레븐 / floor: 2층 / map_label: 안내도 21번 / location_qty: 1
F239,SAJIK,사직야구장,LOTTE,스테프핫도그,3층,,안내도 22번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 스테프핫도그 / floor: 3층 / map_label: 안내도 22번 / location_qty: 1
F240,SAJIK,사직야구장,LOTTE,세븐일레븐,3층,,안내도 23번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 세븐일레븐 / floor: 3층 / map_label: 안내도 23번 / location_qty: 1
F241,SAJIK,사직야구장,LOTTE,땅땅치킨,3층,,안내도 24번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 땅땅치킨 / floor: 3층 / map_label: 안내도 24번 / location_qty: 1
F242,SAJIK,사직야구장,LOTTE,심바다,3층,,안내도 25번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,2026 사직 F&B 지도 전사 오류 수정: '실바나'→'심바다' (최종 QA 대조),[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 심바다 / floor: 3층 / map_label: 안내도 25번 / location_qty: 1 / notes: 2026 사직 F&B 지도 전사 오류 수정: '실바나'→'심바다' (최종 QA 대조)
F243,SAJIK,사직야구장,LOTTE,트레져스,3층,,안내도 26번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 트레져스 / floor: 3층 / map_label: 안내도 26번 / location_qty: 1
F244,SAJIK,사직야구장,LOTTE,버거샵,3층,,안내도 27번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 버거샵 / floor: 3층 / map_label: 안내도 27번 / location_qty: 1
F245,SAJIK,사직야구장,LOTTE,박수식당,3층,,안내도 28번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 박수식당 / floor: 3층 / map_label: 안내도 28번 / location_qty: 1
F246,SAJIK,사직야구장,LOTTE,포도X베이커스,3층,,안내도 29번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 포도X베이커스 / floor: 3층 / map_label: 안내도 29번 / location_qty: 1
F247,SAJIK,사직야구장,LOTTE,송헌집,3층,,안내도 30번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,2026 사직 F&B 지도 전사 오류 수정: '송현집'→'송헌집' (2026 입점 브랜드 교차검증),[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 송헌집 / floor: 3층 / map_label: 안내도 30번 / location_qty: 1 / notes: 2026 사직 F&B 지도 전사 오류 수정: '송현집'→'송헌집' (2026 입점 브랜드 교차검증)
F248,SAJIK,사직야구장,LOTTE,다리집,3층,,안내도 31번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 다리집 / floor: 3층 / map_label: 안내도 31번 / location_qty: 1
F249,SAJIK,사직야구장,LOTTE,정선수제닭강정,3층,,안내도 32번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 정선수제닭강정 / floor: 3층 / map_label: 안내도 32번 / location_qty: 1
F250,SAJIK,사직야구장,LOTTE,동래라거,3층,,안내도 33번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 동래라거 / floor: 3층 / map_label: 안내도 33번 / location_qty: 1
F251,SAJIK,사직야구장,LOTTE,프루토프루타,3층,,안내도 34번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 프루토프루타 / floor: 3층 / map_label: 안내도 34번 / location_qty: 1
F252,SAJIK,사직야구장,LOTTE,남도포차,4층,,안내도 35번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 남도포차 / floor: 4층 / map_label: 안내도 35번 / location_qty: 1
F253,SAJIK,사직야구장,LOTTE,세븐일레븐,4층,,안내도 36번,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S08,https://www.giantsclub.com/html/?pcode=909,2026-09-04,CONFIRMED,,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 세븐일레븐 / floor: 4층 / map_label: 안내도 36번 / location_qty: 1
F254,CHANGWON,창원 NC파크,NC,요거트월드,1층,GATE 1 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 요거트월드 / floor: 1층 / zone_location: GATE 1 인근 / location_qty: 1
F255,CHANGWON,창원 NC파크,NC,상하이 마라꼬치,1층,GATE 1 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 상하이 마라꼬치 / floor: 1층 / zone_location: GATE 1 인근 / location_qty: 1
F256,CHANGWON,창원 NC파크,NC,수내닭꼬치,1층,GATE 1~2 사이,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 수내닭꼬치 / floor: 1층 / zone_location: GATE 1~2 사이 / location_qty: 1
F257,CHANGWON,창원 NC파크,NC,브뤼셀프라이,1층,GATE 1~2 사이,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 브뤼셀프라이 / floor: 1층 / zone_location: GATE 1~2 사이 / location_qty: 1
F258,CHANGWON,창원 NC파크,NC,BHC,1층,GATE 1 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: BHC / floor: 1층 / zone_location: GATE 1 인근 / location_qty: 1
F259,CHANGWON,창원 NC파크,NC,비어배트,1층,GATE 1 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 비어배트 / floor: 1층 / zone_location: GATE 1 인근 / location_qty: 1
F260,CHANGWON,창원 NC파크,NC,만재네,1층,GATE 1 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 만재네 / floor: 1층 / zone_location: GATE 1 인근 / location_qty: 1
F261,CHANGWON,창원 NC파크,NC,스타벅스,1층,3루 측,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 스타벅스 / floor: 1층 / zone_location: 3루 측 / location_qty: 1
F262,CHANGWON,창원 NC파크,NC,반올림피자,1층,GATE 5 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 반올림피자 / floor: 1층 / zone_location: GATE 5 인근 / location_qty: 1
