season,team_code,stadium_code,zone_code,zone_name_ko,price_tier,day_type,customer_type,group_size,price_krw,valid_from,valid_to,discount_condition,evidence_type,source_id,verified_at,status,notes,content
2026,SAMSUNG,DAEGU,OUTFIELD_COUPLE_TABLE,외야커플테이블석,BLUE,BLUE,GENERAL,2,40000,,,2인 상품 총액,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: OUTFIELD_COUPLE_TABLE / zone_name_ko: 외야커플테이블석 / price_tier: BLUE / day_type: BLUE / customer_type: GENERAL / group_size: 2 / price_krw: 40000 / discount_condition: 2인 상품 총액 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,ROOFTOP_TABLE,루프탑테이블석,GRAY,GRAY,GENERAL,,20000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: ROOFTOP_TABLE / zone_name_ko: 루프탑테이블석 / price_tier: GRAY / day_type: GRAY / customer_type: GENERAL / price_krw: 20000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,ROOFTOP_TABLE,루프탑테이블석,WHITE,WHITE,GENERAL,,23000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: ROOFTOP_TABLE / zone_name_ko: 루프탑테이블석 / price_tier: WHITE / day_type: WHITE / customer_type: GENERAL / price_krw: 23000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,ROOFTOP_TABLE,루프탑테이블석,BLUE,BLUE,GENERAL,,25000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: ROOFTOP_TABLE / zone_name_ko: 루프탑테이블석 / price_tier: BLUE / day_type: BLUE / customer_type: GENERAL / price_krw: 25000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,PARTY_FLOOR_LIVE,파티플로어 라이브석,GRAY,GRAY,GENERAL,,65000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: PARTY_FLOOR_LIVE / zone_name_ko: 파티플로어 라이브석 / price_tier: GRAY / day_type: GRAY / customer_type: GENERAL / price_krw: 65000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,PARTY_FLOOR_LIVE,파티플로어 라이브석,WHITE,WHITE,GENERAL,,70000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: PARTY_FLOOR_LIVE / zone_name_ko: 파티플로어 라이브석 / price_tier: WHITE / day_type: WHITE / customer_type: GENERAL / price_krw: 70000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,PARTY_FLOOR_LIVE,파티플로어 라이브석,BLUE,BLUE,GENERAL,,75000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: PARTY_FLOOR_LIVE / zone_name_ko: 파티플로어 라이브석 / price_tier: BLUE / day_type: BLUE / customer_type: GENERAL / price_krw: 75000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,GRASS_GREEN,잔디그린존,GRAY,GRAY,GENERAL,,10000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: GRASS_GREEN / zone_name_ko: 잔디그린존 / price_tier: GRAY / day_type: GRAY / customer_type: GENERAL / price_krw: 10000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,GRASS_GREEN,잔디그린존,WHITE,WHITE,GENERAL,,11000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: GRASS_GREEN / zone_name_ko: 잔디그린존 / price_tier: WHITE / day_type: WHITE / customer_type: GENERAL / price_krw: 11000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,GRASS_GREEN,잔디그린존,BLUE,BLUE,GENERAL,,13000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: GRASS_GREEN / zone_name_ko: 잔디그린존 / price_tier: BLUE / day_type: BLUE / customer_type: GENERAL / price_krw: 13000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,IM_BANK_CAMPING,iM뱅크 캠핑존,GRAY,GRAY,GENERAL,6,180000,,,6인 상품 총액,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: IM_BANK_CAMPING / zone_name_ko: iM뱅크 캠핑존 / price_tier: GRAY / day_type: GRAY / customer_type: GENERAL / group_size: 6 / price_krw: 180000 / discount_condition: 6인 상품 총액 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,IM_BANK_CAMPING,iM뱅크 캠핑존,WHITE,WHITE,GENERAL,6,240000,,,6인 상품 총액,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: IM_BANK_CAMPING / zone_name_ko: iM뱅크 캠핑존 / price_tier: WHITE / day_type: WHITE / customer_type: GENERAL / group_size: 6 / price_krw: 240000 / discount_condition: 6인 상품 총액 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,IM_BANK_CAMPING,iM뱅크 캠핑존,BLUE,BLUE,GENERAL,6,270000,,,6인 상품 총액,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: IM_BANK_CAMPING / zone_name_ko: iM뱅크 캠핑존 / price_tier: BLUE / day_type: BLUE / customer_type: GENERAL / group_size: 6 / price_krw: 270000 / discount_condition: 6인 상품 총액 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,WHEELCHAIR,장애인(휠체어)석,GRAY,GRAY,GENERAL,,5000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: WHEELCHAIR / zone_name_ko: 장애인(휠체어)석 / price_tier: GRAY / day_type: GRAY / customer_type: GENERAL / price_krw: 5000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,WHEELCHAIR,장애인(휠체어)석,WHITE,WHITE,GENERAL,,5000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: WHEELCHAIR / zone_name_ko: 장애인(휠체어)석 / price_tier: WHITE / day_type: WHITE / customer_type: GENERAL / price_krw: 5000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,WHEELCHAIR,장애인(휠체어)석,BLUE,BLUE,GENERAL,,5000,,,,OFFICIAL,S089,2026-09-03,CONFIRMED,"GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말","[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: WHEELCHAIR / zone_name_ko: 장애인(휠체어)석 / price_tier: BLUE / day_type: BLUE / customer_type: GENERAL / price_krw: 5000 / notes: GRAY=화~목 일반, WHITE=금·일 및 이벤트 평일, BLUE=토·공휴일 및 이벤트 주말"
2026,SAMSUNG,DAEGU,SKY_BLUE,SKY 블루존,GRAY,GRAY,DISCOUNTED,,7000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_BLUE / zone_name_ko: SKY 블루존 / price_tier: GRAY / day_type: GRAY / customer_type: DISCOUNTED / price_krw: 7000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_BLUE,SKY 블루존,WHITE,WHITE,DISCOUNTED,,9000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_BLUE / zone_name_ko: SKY 블루존 / price_tier: WHITE / day_type: WHITE / customer_type: DISCOUNTED / price_krw: 9000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_BLUE,SKY 블루존,BLUE,BLUE,DISCOUNTED,,12000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_BLUE / zone_name_ko: SKY 블루존 / price_tier: BLUE / day_type: BLUE / customer_type: DISCOUNTED / price_krw: 12000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_LOWER,SKY 하단 지정석,GRAY,GRAY,DISCOUNTED,,7000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_LOWER / zone_name_ko: SKY 하단 지정석 / price_tier: GRAY / day_type: GRAY / customer_type: DISCOUNTED / price_krw: 7000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_LOWER,SKY 하단 지정석,WHITE,WHITE,DISCOUNTED,,8000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_LOWER / zone_name_ko: SKY 하단 지정석 / price_tier: WHITE / day_type: WHITE / customer_type: DISCOUNTED / price_krw: 8000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_LOWER,SKY 하단 지정석,BLUE,BLUE,DISCOUNTED,,10000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_LOWER / zone_name_ko: SKY 하단 지정석 / price_tier: BLUE / day_type: BLUE / customer_type: DISCOUNTED / price_krw: 10000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_UPPER_1B3B,1·3루 SKY 상단 지정석,GRAY,GRAY,DISCOUNTED,,5000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_UPPER_1B3B / zone_name_ko: 1·3루 SKY 상단 지정석 / price_tier: GRAY / day_type: GRAY / customer_type: DISCOUNTED / price_krw: 5000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_UPPER_1B3B,1·3루 SKY 상단 지정석,WHITE,WHITE,DISCOUNTED,,6000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_UPPER_1B3B / zone_name_ko: 1·3루 SKY 상단 지정석 / price_tier: WHITE / day_type: WHITE / customer_type: DISCOUNTED / price_krw: 6000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_UPPER_1B3B,1·3루 SKY 상단 지정석,BLUE,BLUE,DISCOUNTED,,8000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_UPPER_1B3B / zone_name_ko: 1·3루 SKY 상단 지정석 / price_tier: BLUE / day_type: BLUE / customer_type: DISCOUNTED / price_krw: 8000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_UPPER_CENTER,중앙 SKY 상단 지정석,GRAY,GRAY,DISCOUNTED,,6000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_UPPER_CENTER / zone_name_ko: 중앙 SKY 상단 지정석 / price_tier: GRAY / day_type: GRAY / customer_type: DISCOUNTED / price_krw: 6000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_UPPER_CENTER,중앙 SKY 상단 지정석,WHITE,WHITE,DISCOUNTED,,7000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_UPPER_CENTER / zone_name_ko: 중앙 SKY 상단 지정석 / price_tier: WHITE / day_type: WHITE / customer_type: DISCOUNTED / price_krw: 7000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,SKY_UPPER_CENTER,중앙 SKY 상단 지정석,BLUE,BLUE,DISCOUNTED,,9000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: SKY_UPPER_CENTER / zone_name_ko: 중앙 SKY 상단 지정석 / price_tier: BLUE / day_type: BLUE / customer_type: DISCOUNTED / price_krw: 9000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,OUTFIELD_RESERVED,외야지정석,GRAY,GRAY,DISCOUNTED,,6000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: OUTFIELD_RESERVED / zone_name_ko: 외야지정석 / price_tier: GRAY / day_type: GRAY / customer_type: DISCOUNTED / price_krw: 6000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,OUTFIELD_RESERVED,외야지정석,WHITE,WHITE,DISCOUNTED,,7000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: OUTFIELD_RESERVED / zone_name_ko: 외야지정석 / price_tier: WHITE / day_type: WHITE / customer_type: DISCOUNTED / price_krw: 7000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,SAMSUNG,DAEGU,OUTFIELD_RESERVED,외야지정석,BLUE,BLUE,DISCOUNTED,,8000,,,공식 청소년·어린이·경로·장애인 등 대상별 조건 확인,OFFICIAL,S089,2026-09-03,CONFIRMED,,[대구 삼성 라이온즈 파크 · 삼성 라이온즈] team_code: SAMSUNG / stadium_code: DAEGU / zone_code: OUTFIELD_RESERVED / zone_name_ko: 외야지정석 / price_tier: BLUE / day_type: BLUE / customer_type: DISCOUNTED / price_krw: 8000 / discount_condition: 공식 청소년·어린이·경로·장애인 등 대상별 조건 확인
2026,KIA,GWANGJU,K9,K9,STANDARD,WEEKDAY,GENERAL,,16000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: K9 / zone_name_ko: K9 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 16000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,K9,K9,STANDARD,WEEKEND_HOLIDAY,GENERAL,,20000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: K9 / zone_name_ko: K9 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 20000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,K8,K8,STANDARD,WEEKDAY,GENERAL,,14000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: K8 / zone_name_ko: K8 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 14000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,K8,K8,STANDARD,WEEKEND_HOLIDAY,GENERAL,,18000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: K8 / zone_name_ko: K8 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 18000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,K5,K5,STANDARD,WEEKDAY,GENERAL,,12000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: K5 / zone_name_ko: K5 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 12000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,K5,K5,STANDARD,WEEKEND_HOLIDAY,GENERAL,,16000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: K5 / zone_name_ko: K5 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 16000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,EV,EV석,STANDARD,WEEKDAY,GENERAL,,10000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: EV / zone_name_ko: EV석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 10000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,EV,EV석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,13000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: EV / zone_name_ko: EV석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 13000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,OUTFIELD,외야석,STANDARD,WEEKDAY,GENERAL,,10000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: OUTFIELD / zone_name_ko: 외야석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 10000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,OUTFIELD,외야석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,13000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: OUTFIELD / zone_name_ko: 외야석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 13000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,SKYBOX,스카이박스,STANDARD,WEEKDAY,GENERAL,,75000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: SKYBOX / zone_name_ko: 스카이박스 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 75000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,SKYBOX,스카이박스,STANDARD,WEEKEND_HOLIDAY,GENERAL,,85000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: SKYBOX / zone_name_ko: 스카이박스 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 85000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,CHAMPION,챔피언석,STANDARD,WEEKDAY,GENERAL,,50000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: CHAMPION / zone_name_ko: 챔피언석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 50000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,CHAMPION,챔피언석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,60000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: CHAMPION / zone_name_ko: 챔피언석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 60000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,CENTER_TABLE,중앙테이블석,STANDARD,WEEKDAY,GENERAL,,45000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: CENTER_TABLE / zone_name_ko: 중앙테이블석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 45000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,CENTER_TABLE,중앙테이블석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,55000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: CENTER_TABLE / zone_name_ko: 중앙테이블석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 55000 / discount_condition: 공식 가격표는 1인 기준
2026,KIA,GWANGJU,MEDIHEAL_TABLE,메디힐 테이블석,STANDARD,WEEKDAY,GENERAL,,30000,,,공식 가격표는 1인 기준,OFFICIAL,S080,2026-09-03,CONFIRMED,,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: MEDIHEAL_TABLE / zone_name_ko: 메디힐 테이블석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 30000 / discount_condition: 공식 가격표는 1인 기준
